,SRX1557763,SRX1557764,SRX1557765,SRX1557766,SRX1557767,SRX1557768,SRX1557769,SRX1557770,SRX1557771,SRX3194237,SRX3194238,SRX3194344,SRX3194345,SRX8004307,SRX8004308,SRX8004309,SRX8004310,SRX8004311,SRX8004312,ERX4970836,ERX4970837,ERX4970838,ERX4970839,ERX4970840,ERX4970841,ERX4970842,ERX4970843,ERX4970844,SRX12254438,SRX12254439,SRX12254440,SRX12254441,SRX12254442,SRX12254443,SRX12254444,SRX12254445,SRX12254446,SRX15161609,SRX15161610,SRX15161611,SRX15161612,SRX15161613,SRX15161614,ERX10214052,ERX10214053,ERX10214054,ERX10214058,ERX10214059,ERX10214060
0,0.21987022526153388,-0.6084382587268099,1.7024025684995863,-0.18423264329832545,-1.5560403669778982,-1.2031062221369886,0.7438135701296826,-1.286550831500462,0.5427372613707976,-0.09579445323969868,-41.24162125604218,0.0957944532396926,-41.31389300611403,-0.689324974736693,-0.2536987179039319,0.9430236926406189,8.324347601636873,8.267718716105705,8.095598128534625,-0.8816914446756867,1.8336771354672485,-0.951985690791553,-0.5887483265710877,3.5748247637430093,-2.3539311134368135,-3.5721312963005984,-1.417483634874546,-1.1673669084323826,-2.1255367904022764,1.6407456342557964,0.4847911561464726,12.791895791406036,9.063296460807008,9.537177285990854,11.645134492946212,14.738849619272465,12.134298262635458,3.31635500382558,2.4140876562341465,-50.606043256695486,-54.288781222299455,-0.057718289394894116,0.05771828939489022,-9.894068075352987,-10.331143320528994,-10.01518917854071,0.3991581094872641,0.697233470341443,-1.0963915798287045
1,-4.750690192739429,-4.3669995935779315,-5.1501988287291525,-1.9006328484209392,-3.9434112807629673,-1.8560412723178092,-0.696082591459699,-0.10574679492528301,0.8018293863849665,-0.01394111383525597,-18.85722559999013,0.01394111383527066,-18.732075861449246,-1.5247927863317456,1.2135982441890218,0.31119454214273473,-37.82411703585299,-37.54568394699334,-37.85701420079523,0.6159148122616754,0.08528071850584822,-0.7011955307675194,1.0452939626011528,0.8587086029990364,-0.39884113147535666,1.675477917129344,3.8685403072910187,5.339111445947139,-1.190903666109322,-0.1378785311438078,1.3287821972531342,-0.7508220645272364,2.838947820109674,-1.3336941410281675,-0.5869066207364955,-4.491963815732822,-3.137926225956869,1.8807978948405941,-4.4227405018249675,-14.881542905148015,-13.254735143594935,-0.3039017664745203,0.3039017664745199,9.15012694450505,9.906838906336501,9.096263265753006,-0.19490000283665598,0.031069117077251348,0.1638308857594102
2,-0.7123555224212071,-2.2132105245804468,0.019861286739147947,-0.9828933466005325,-3.0624278479191314,-1.6378113079803058,0.5276555775165732,-1.032744644203921,0.5050890666873389,-0.15004708282916077,8.726158813378124,0.15004708282914703,8.507669878300556,0.3907717460106326,-1.568171263866824,1.1773995178561922,2.7411897599296307,-0.7776271095006984,0.3872090097748018,0.437141538358568,1.2948971513752274,-1.732038689733794,-3.040055921016314,4.415480197486577,-22.36300014734064,-24.651208738582408,-22.478960477057527,-17.673948963790373,0.6766393558675209,-0.23729746340333396,-0.4393418924641863,0.01573799481446504,0.7218257975091489,0.2606223474477566,1.83092919599031,0.7467259850421057,2.0888493808657365,0.1334713681415827,-0.7771319313071142,4.062077314288644,2.606405018518854,-0.5098012073670097,0.5098012073670095,7.719061348582979,8.48667197308141,7.542585658006572,0.07741377397843019,1.142936245029204,-1.220350019007638
3,1.0789232498334542,0.8779049656759217,1.3989003926327959,2.3855941839305506,0.9636034972059345,0.8309642235714475,0.6510175488767047,0.008575541017024279,-0.6595930898937141,-0.07355280277461342,-0.08987586439929167,0.07355280277461194,0.02445141926809888,0.5469351454112614,-1.7250911466448722,1.1781560012336127,3.447252142384502,2.5767429841790204,3.3221771444335677,-0.3539882833696214,0.7500263074933844,-0.3960380241237618,-1.4474280378173094,0.627585205674404,-4.113845257520412,-2.0212775221400303,-3.071399060118295,-1.5950486398205737,1.5508229491326933,0.0783648234164596,-1.629187772549157,-5.082332434863177,-5.110374963112346,-5.251697331026261,3.1172696069961705,-0.6341369035365755,1.3361488632819813,-7.312900521722163,-3.7306935258060117,27.496310170728393,-0.47752218459325213,1.0885208713303445,-1.0885208713303436,-9.55841006879082,-8.934266841684472,-8.589388498742125,0.2055301142626711,0.44510556441488314,-0.6506356786775556
4,1.9651642686762973,1.5584973290625823,2.5160570111834315,1.4226487125685374,0.8166965636974702,1.7576337149638905,0.4493509527646972,-0.26432255700377405,-0.18502839576091387,-0.2469319905479016,3.0657806642316006,0.24693199054789863,2.229369087676659,1.1983279218153249,-0.7937169796215674,-0.4046109421937548,0.9770126534772466,0.5525008171601932,-1.082578356467893,-0.557005390640013,0.2634159249376232,0.2935894657023929,-0.515611582449189,-0.05380060512825433,-0.2460786185845128,-0.48206998930725026,0.18186615818222066,-1.1006161542181185,-8.442294162490708,3.363114629753108,5.079179532737595,0.9030993401977279,3.985376640672621,-2.661041808646627,9.9604674099084,0.9825139618075559,-2.4606516779895653,-3.0521845732043493,-0.788276992132232,0.3535238705013691,1.6922192763744404,0.4146191548732202,-0.4146191548732194,1.8920712378907552,2.9830610832048854,0.991065874133892,-0.7105627852452377,-0.156815322181363,0.8673781074266019
5,2.445645720266227,1.7013364115556735,5.576807837606518,6.829963620307248,1.536303856042073,2.5104835654697437,1.1911921177337197,-0.9921349968114527,-0.1990571209222762,0.15987780805676466,7.908744095311037,-0.15987780805678484,7.859522472251282,0.6791311614113907,-1.2593505393363993,0.5802193779250007,-1.969037979690094,-4.331040518368388,-4.844017906955359,0.31000493612788255,-0.12910946290875708,-0.18089547321912472,1.3173680379723955,-0.21861957934457446,3.0654735194397755,-1.740344186971687,-0.3177688589345345,0.7721529863981738,-0.10135241871444224,-0.19184105540526278,0.2931934741197007,-11.411877964418636,-12.065277243650687,-13.177488455111178,-11.03496418608958,-11.13116355232814,-11.738726596238099,48.56275221488149,49.62408509941517,13.405216041265811,12.787759121112355,0.1411344250102312,-0.14113442501023132,-0.2539642068972421,-0.14801110953230043,0.21054831261424853,0.4970698154505989,0.5159487139587722,-1.0130185294093732
6,-1.686766596659024,-1.817049872509967,-2.24666687517914,-1.4105401133620208,-1.5833590071059396,-1.5496616860207735,0.2727623353579396,-0.2431576843863753,-0.02960465097156917,0.006103620141135694,-66.17080186802953,-0.00610362014113809,-65.74221488284545,-0.12382453598910369,-0.20954852428556792,0.3333730602747208,-2.915740369206438,-2.9014037603735097,-2.998802104926193,0.16114014236934565,0.1250939234668566,-0.286234065836204,-4.173376928340471,-1.4286918107681859,-5.753539672487255,-4.045907142676186,-4.944587385141143,-2.431855250429131,0.6182644254747903,0.05012914874991469,-0.6683935742247058,-0.45611172164809227,1.295009693552279,-1.8317203682814138,-1.8517649922156851,-4.032012495723024,-3.293480985165555,3.4329138997578066,4.900254247895627,25.484130301406868,24.48800106764113,-0.5974380257470694,0.5974380257470707,3.9909486072981144,5.3901454561252615,4.263855567810327,-0.40208877768236934,0.651426046491853,-0.24933726880947854
7,19.130790827586612,15.762949464749148,22.847150495853853,16.35874956591,8.947801777022438,11.457144942630082,2.06589214337868,-1.6446194193702746,-0.42127272400841326,-0.4221662562710502,4.50539110839258,0.4221662562710503,4.9126132920592855,0.7130740510498321,-0.1362200291271287,-0.5768540219227116,-5.698084969994223,-6.764842905957272,-8.092417804875447,0.1615579250161303,-0.7443730542151532,0.5828151291990172,7.8707852914061185,0.9553737925496927,11.424898309710377,4.48629334512203,3.314339977358539,2.942609578345468,-0.6148679924780146,-0.15877237280854062,0.773640365286562,0.5523148679513177,1.2137169220880695,3.3611478317339465,-1.7354228986548774,0.4914073325554076,0.762369788854643,-6.770724442854361,-10.118511229630059,12.30410554729543,13.036116931666406,0.104368008010544,-0.10436800801054437,-7.58628717381321,-7.299274823157819,-7.245720071048671,0.438445791867394,-1.339137674943011,0.9006918830756157
8,-1.9611844273185506,-2.1506007138246814,-1.4115067737536782,-4.199322126844107,-4.967719163231606,-4.35587175214166,0.9952599305568677,-0.6507917860584215,-0.34446814449842683,0.014476180427524729,10.108416887688108,-0.014476180427528275,9.456259705942024,9.365799975568732,-21.097316208758702,11.73151623318996,7.5124589339436,-20.068547240518015,-20.981905043136663,0.7724677408840616,0.46479363607605395,-1.2372613769601153,6.867259795982557,1.8478670205616465,11.19144773514977,-0.7892701804557433,0.4844869063137373,0.58521007863464,1.2499524048543165,-0.9252584337870567,-0.32469397106726056,4.601413118963005,4.828045579243111,3.6571123626165325,5.898933555765743,6.62318911517665,5.379427199536098,12.361751292851388,11.76966719383981,6.865456267886173,9.160109159019532,0.007243653078651012,-0.00724365307865078,-2.159410064182452,-1.724742989413882,-1.8903352260029362,0.5100309400355371,0.35064205862102144,-0.8606729986565611
9,0.7687435217730296,1.9105682440276834,1.0473707859822943,-0.9671936244675272,2.2748246975997235,0.10246910365074219,0.6543182762992064,0.0741863798328933,-0.7285046561321125,-0.2303097640738576,-1.3593211974143045,0.23030976407386292,-1.7901460328174474,-0.38540681268902255,0.9365360840855388,-0.5511292713965183,-1.1836071505196544,-1.7790645923207982,-2.0223693224528265,-0.16439717262787576,-3.427246860143778,3.591644032771654,-2.9833982347851533,-5.255826416463262,-0.6750250441701976,-3.872851454406245,-8.077386030327942,-21.69047147955319,0.493854972272355,-0.6475684160648356,0.153713443792482,-1.9673403557168434,-3.5971480833433622,-0.544081105080962,-1.5346497970378297,-0.47879452810581435,-1.0245330969661777,-3.8882897852575526,-5.480100772303892,3.982353143793154,2.906404916979773,0.02464468845992489,-0.024644688459925526,-8.90615513476284,-9.936278343035813,-9.815173272255388,-0.420245536546781,0.39150497513508364,0.028740561411696817
10,0.30554713697748304,-0.36845678826992223,0.4761890183809567,0.3385961203749419,0.019978085068404858,0.19123127274043572,-0.10383292179478745,0.11977742855603617,-0.015944506761249196,-0.42822837560157456,4.552679309243584,0.42822837560157173,4.153238954562068,0.9991422655824429,-0.12241629398203384,-0.8767259716004016,-1.6584209674247699,-4.051651585313417,-3.439940904337163,0.1285318558969699,-0.10387481632073556,-0.024657039576230427,1.2895367755984006,-0.7297853772444728,2.4801548347498334,1.3411915658685691,0.9334780744758937,-1.8689822601922017,-4.012554185226135,4.541765621763473,-0.5292114365373463,9.051712065652024,6.540686880099568,-4.118074750809777,-3.7134749205503446,2.643347825249633,9.192641558042963,-1.0887347685428543,-0.36095448114205964,5.786470640425214,7.0512650814051545,-0.3642401521477313,0.3642401521477314,4.471513230901492,3.3458967446611614,3.956447625561311,0.9450947252935774,-1.734167442391758,0.7890727170981809
11,0.02035562538785841,0.10230832284636734,0.896565437011393,2.655778757334902,0.9743759725413326,3.1207027478113485,-0.45785871174876414,0.2686710707785483,0.18918764097022095,-0.2674117238337547,-0.6451066829730553,0.2674117238337488,0.253486173003878,-0.10542913107731083,0.1637660521782439,-0.058336921100916525,-7.612471628133205,-6.93241775311519,-6.8207870099428565,0.028918918464737767,-1.2445849076883233,1.215665989223589,1.7237241799439735,-0.9411541254024596,2.1951672025688707,-2.515137277927619,-2.8191000799051853,-2.3142355616728456,-2.7112931371967623,1.21667067352287,1.494622463673898,21.452437287560816,28.581510834211677,19.833421675519077,-18.142773717238857,-18.164901665860892,-18.80285563462913,4.434971907725011,-3.108226266074932,6.933449392027535,6.784934051376871,-0.2788670234282988,0.27886702342829905,10.562321964134048,10.499420321886278,10.459817713621801,-0.6641682672952791,0.06983285907295744,0.5943354082223196
12,0.37455553147869686,0.2101452263918567,-0.6136057323888487,-0.16923895680660647,0.5905182936032416,-0.2639163442712707,-0.03587472199917814,0.0433919754599514,-0.007517253460779441,0.0250095507589654,-1.1569708467778448,-0.025009550758972012,-0.7388604098628843,-0.022155276321333052,-0.13770642618423673,0.15986170250557152,-0.16713314053464207,1.0023324817397405,0.38286962904867883,0.12087514001888447,-0.34882043277661057,0.22794529275772366,-0.805122793143266,0.6697772060741214,-0.4192173839970947,0.5913569365937428,0.6232342985613972,0.6151685128689188,-0.49373214106983854,-0.9708328824117864,1.464565023481627,2.63091905918484,-0.41688770928333496,1.755941685696654,-1.6159194352314017,0.042453162142082765,1.2192048965552247,-1.0477622095780772,-0.005446997947496932,1.790979909303962,3.2552574831464365,10.708450100700833,-10.708450100700839,0.5895373160245568,0.9673419176161359,0.385787295622426,-0.0158543942828628,1.1259044981724466,-1.1100501038895867
13,-2.002594703221225,-1.7734262958140539,-2.4076212911416035,-1.569080152730014,-0.31186409696075684,-1.3053400329587899,-0.7429453342904072,0.41347702784178375,0.3294683064486161,0.30081475247173844,-1.0863777254584774,-0.30081475247173634,-1.4979633050230785,-0.31378612430583375,0.22395068335993096,0.08983544094589785,0.656306959277568,2.23766498278657,2.2601029936467394,0.028083364459363335,-0.12281336043003767,0.09472999597067328,-0.06982694081439936,0.015540030562709709,-1.3516435421546191,-1.050079161187355,-0.17965921105415966,0.1073728272606322,-0.5357789764567922,0.5090766386326863,0.02670233782410458,0.4566266385586022,-0.24161923525706705,1.5807621104314364,2.0831288291537122,0.3279122242430569,1.7062442409451961,2.376438712823956,1.6671242052363417,-2.3940249736840618,-1.417083880063316,-0.01660176531831786,0.01660176531831707,-2.008298880523764,-0.3264633523109599,-0.2310530806322725,0.8015062736384767,-15.551171617493475,14.749665343855002
14,-0.46455838057478943,-1.055695450627393,-0.5861043575465478,-1.326255030826029,-0.5163631252250497,-1.868462394491533,-0.297125902683943,0.3859911195096817,-0.08886521682573476,9.345196545554145,8.808070608761035,-9.345196545554138,-7.20391515095088,-0.3713554348775822,0.9360515230317096,-0.5646960881541276,0.8365626420079103,1.232869701675579,1.6036922455040168,0.2219436962597346,-0.057243448933068805,-0.16470024732665997,-0.4699421202432832,1.1125129999658807,0.08223390724675433,0.9123853453031717,0.2946977361784521,0.665903532086874,-0.3483131621515105,0.1731067835690273,0.17520637858248958,1.5113335741027327,1.0940691563240827,1.1708016121397475,2.3494617762660965,2.2996370320188255,2.7403827010304775,1.342530819349533,0.773418991265521,0.9159384830132374,1.9227183332211846,0.5639541373206653,-0.5639541373206655,-1.4700986142362549,-2.398495214298306,-1.588305477942067,0.2599768277618788,-0.269238625077337,0.009261797315456491
15,0.5878760712866673,-0.001160752030687482,0.7264107683894367,0.6651134155455566,-0.07294235095483552,0.19764810944857583,0.15517777350355236,-0.46331797578822814,0.30814020228467304,-0.10394702805911062,-1.8968726437878463,0.10394702805911243,-1.3013638074081306,-0.12192178145604605,-0.4337784065008482,0.5557001879568871,-1.7533133941844432,-0.5986779619617955,-1.57163332541869,0.5091956630459095,0.3043816033802825,-0.8135772664261897,1.6485815844402476,-0.34444342568184083,1.6877601503742816,0.4772789489053488,0.14777137823085817,0.14501854375423837,-0.9844984316438625,1.4081326328696457,-0.4236342012257821,0.666679719365192,1.0406472911356688,2.266309428785302,0.399343823220096,0.9570585365294667,2.0330361391968426,3.16437515032894,2.71075693606138,4.193740457684163,4.220951555346988,-0.17302363560647635,0.17302363560647652,3.5003957979226716,-4.640266734052448,4.420355594973748,-18.535694026629915,8.82382242806603,9.711871598563905
16,-10.2220255254465,-15.642127040886919,7.878193628958105,-0.16926586444695707,-5.130544588634382,8.189644836337472,-1.0161366902034024,0.3695899149543094,0.646546775249093,-0.5357737013958461,1.1995371371147803,0.5357737013958525,2.0405565542367246,-0.5371279966679097,1.2512840307687734,-0.714156034100857,-0.5752221906873061,1.2693497056454706,0.5798003758452047,0.010256038583332652,-0.18839234249811743,0.17813630391478294,-0.4983477295711867,-1.0167781307921593,0.27677037297355883,0.8524864822512412,-0.7650768792587372,-1.3618568989004691,-0.080980816027781,-0.1600214173677311,0.24100223339551496,-4.190065834724312,-3.0904531173995338,-2.35145016141532,-4.697995204092606,-3.0496351279565825,-3.486760746804892,-4.958945826763065,-5.73305385237224,0.500110345100937,0.015111907517915343,0.2393795107894377,-0.2393795107894377,0.3759746686766969,0.6251137621793037,0.5467895269292186,0.5908940307858148,-0.9615528680890276,0.3706588373032153
17,-0.660078979675626,-1.0331512162832608,-0.9174869041164357,-0.8659491385014492,-0.928061822649771,-1.1125102176166302,-0.5720146222670642,0.24279323880177173,0.3292213834652577,0.49693590157834905,1.7709640338757608,-0.49693590157832823,2.116444301316367,-8.038699748845382,0.9675544930549713,7.071145255790437,2.1015528443366662,-1.032526992148818,-1.605558841047102,0.8661867058058299,-0.4500068335702471,-0.4161798722355806,2.2727256443332906,-0.6263431915080984,3.1325696415169135,-0.023875189354896503,0.7867496799013667,1.0440523895638532,-0.4860475622987105,-0.24290460450896234,0.7289521668076727,-0.8147303881334836,-0.6975985557175359,-1.9031102509125446,-0.4947678052769635,-0.6197335803932004,-0.30714419874338794,-0.7524429118090886,0.5687943132076837,0.4487127432107435,0.9405082843081196,-0.7471572536131897,0.7471572536131891,0.6299181880415683,0.33772154810136645,-0.7245508857362659,0.53252103640216,-0.07902804548995798,-0.45349299091220385
18,0.7386828979148894,0.3863096426376194,-0.5582845008733929,0.3900601144383596,1.2925854718908518,-0.08893481449190009,0.003026924184324018,-0.10489442456377503,0.1018675003794512,-0.129774877918593,0.7081446392715677,0.12977487791859926,1.1165236896978772,0.5207112018038655,-0.5563957439921048,0.03568454218824328,-1.2709612463071804,-2.3906713822211483,-2.4929937287821464,3.4247837855687107,6.535521402023665,-9.960305187592377,5.673349430739661,-1.028210460309221,7.117452199888312,4.580608479311659,2.385899787719927,-4.6655263019142375,-0.05765783829848045,-0.24734506608004392,0.3050029043785239,-0.011793337545855521,1.9227911449290724,1.9688089249101202,0.4138441165381109,1.5216509873236947,0.23605627596415055,3.578070042902922,1.875580228059528,3.9467601672749115,4.940517155648039,0.4418363380806421,-0.4418363380806425,1.022829975181231,1.3061630959463566,0.24440569795323325,1.287042583995255,-1.3551928670737565,0.06815028307849771
